CÓDIGO;CLASSIFICAÇÃO;DESCRIÇÃO;SALDO ANTERIOR;DÉBITO;CRÉDITO;SALDO ATUAL;MÊS;TIPO
1856;3.1.05.01.1400;PIS S/OUTRAS RECEITAS;113,4;68,9;0;182,3;31/03/2020;D
1880;3.1.05.02.0000;SERVICOS DE TERCEIROS;95382,07;41045,44;1046,36;135381,15;31/03/2020;D
1899;3.1.05.02.0100;ANUNCIOS E PUBLICIDADE;9562;1000;0;10562;31/03/2020;D
3425;3.1.05.02.1500;CARRO FORTE;195,04;0;0;195,04;31/03/2020;D
1929;3.1.05.02.1300;CONEXOES E COMUNICACOES;22135,66;8794;0;30929,66;31/03/2020;D
5312;3.1.05.02.1900;CONSULTORIA;2000;0;0;2000;31/03/2020;D
1910;3.1.05.02.0300;CONVENIO MEDICO;1780,6;2244,66;1046,36;2978,9;31/03/2020;D
1945;3.1.05.02.0500;ENERGIA ELETRICA;6112,68;2554,82;0;8667,5;31/03/2020;D
1988;3.1.05.02.0900;LOCACOES;556,09;191,96;0;748,05;31/03/2020;D
7374;3.1.05.02.2002;PINS CITTAMOBI;1900;690;0;2590;31/03/2020;D
6866;3.1.05.02.0001;TRANSDATA - PROCESSAMENTO DE DADOS;51140;25570;0;76710;31/03/2020;D
2010;3.1.05.03.0000;DESPESAS FINANCEIRAS;12157,8;10339,36;1811,11;20686,05;31/03/2020;D
2046;3.1.05.03.0300;DESPESAS BANCARIAS;9509,42;5701,13;0;15210,55;31/03/2020;D
2070;3.1.05.03.0900;JUROS E V.M. S/EMPREST. CAP. GIRO;2648,38;4638,23;1811,11;5475,5;31/03/2020;D
2127;3.1.05.04.0000;DESPESAS ADMINISTRATIVAS;192067,35;103586,28;105,31;295548,32;31/03/2020;D
2143;3.1.05.04.0100;13. SALARIO;6291,42;3296,58;0;9588;31/03/2020;D
2160;3.1.05.04.0400;ALUGUEIS;11992,76;6161,08;0;18153,84;31/03/2020;D
2194;3.1.05.04.0700;BENS DE PEQUENO VALOR;1905;0;0;1905;31/03/2020;D
6840;3.1.05.04.5904;COMISSÇO S/VENDAS BUSPAY;16282,81;12600,56;0;28883,37;31/03/2020;D
2224;3.1.05.04.1000;COPA E COZINHA;761,85;241,9;0;1003,75;31/03/2020;D
2267;3.1.05.04.1300;DEPRECIACAO S/EQUIP. PROCES. DADOS;324,4;162,2;0;486,6;31/03/2020;D
2305;3.1.05.04.4300;DESPESA DE CONSERVACAO;813,24;100;0;913,24;31/03/2020;D
3395;3.1.05.04.4900;DESPESAS C/ COMEMORACOES;0;91,6;0;91,6;31/03/2020;D
2313;3.1.05.04.2200;DESPESAS COM CORREIO;159,57;692,88;0;852,45;31/03/2020;D
3130;3.1.05.04.4600;DESPESAS COM GRAFICA;1137,5;3,15;0;1140,65;31/03/2020;D
2380;3.1.05.04.2600;FERIAS;9514,4;6427,88;0;15942,28;31/03/2020;D
2399;3.1.05.04.2700;FGTS;7830,96;4649,05;20,36;12459,65;31/03/2020;D
3300;3.1.05.04.4700;FRETES E CARRETOS;42,17;0;0;42,17;31/03/2020;D
2429;3.1.05.04.4400;LANCHES E REFEICOES;491,6;473,05;0;964,65;31/03/2020;D
5860;3.1.05.04.5905;LIMPEZA E HIGIENE;913,07;888,33;0;1801,4;31/03/2020;D
4413;3.1.05.04.5900;LOCACAO DE EQUIPAMENTOS;0;351,3;0;351,3;31/03/2020;D
2453;3.1.05.04.3200;MANUTENCAO DE EQUIPAMENTO ADMINISTRA;773,22;336,61;0;1109,83;31/03/2020;D
3778;3.1.05.04.5100;MATERIAIS P/ PROCESSAMENTO DE DADOS;1629;574;0;2203;31/03/2020;D
2460;3.1.05.04.3300;MATERIAL DE EXPEDIENTE;2628,13;7,25;0;2635,38;31/03/2020;D
3336;3.1.05.04.4800;MATERIAL DE SEGURANCA;273;0;0;273;31/03/2020;D
2496;3.1.05.04.3600;OUTRAS DESPESAS;189,07;52,75;0;241,82;31/03/2020;D
2470;3.1.05.04.3400;PAT PROGRAMA DE ALIM TRABALHADOR;11445,85;6229,98;18;17657,83;31/03/2020;D
2500;3.1.05.04.3700;PREVIDENCIA SOCIAL;25971,03;12201,49;65,67;38106,85;31/03/2020;D
2526;3.1.05.04.4000;QUITACOES;0;1722,24;0;1722,24;31/03/2020;D
2488;3.1.05.04.3500;SALARIOS;85281,39;44614,68;0;129896,07;31/03/2020;D
2150;3.1.05.04.0300;SEGURO ACIDENTE DO TRABALHO;520,9;245,22;1,28;764,84;31/03/2020;D
2445;3.1.05.04.3100;VIAGENS E ESTADIAS;4895,01;1462,5;0;6357,51;31/03/2020;D
2607;4.0.00.00.0000;RECEITAS;270542,48;11214,93;88816,81;348144,36;31/03/2020;C
2615;4.1.00.00.0000;RECEITA OPERACIONAL BRUTA;270542,48;11214,93;88816,81;348144,36;31/03/2020;C
2623;4.1.01.00.0000;RECEITA OPERACIONAL LIQUIDA;263670,28;11214,93;84641,21;337096,56;31/03/2020;C
2630;4.1.01.01.0000;RECEITA DE PRESTACAO DE SERVICOS;303942,62;0;84641,21;388583,83;31/03/2020;C
2860;4.1.01.01.0001;COMISSÇO BILHETAGEM ELETRONICA;262527,78;0;71391,6;333919,38;31/03/2020;C
2887;4.1.01.01.0002;TARIFA PROCESSAMENTO WEB;41414,84;0;13249,61;54664,45;31/03/2020;C
2747;4.1.01.02.0000;(-) DEDUCAO DE RECEITA DA PREST. SER;40272,34;11214,93;0;51487,27;31/03/2020;D
2755;4.1.01.02.0400;COFINS;23099,65;6432,73;0;29532,38;31/03/2020;D
2780;4.1.01.02.0300;I.S.S.Q.N.;12157,65;3385,62;0;15543,27;31/03/2020;D
2798;4.1.01.02.0500;PIS S/FATURAMENTO;5015,04;1396,58;0;6411,62;31/03/2020;D
2810;4.1.02.00.0000;OUTRAS RECEITAS OPERACIONAIS;6872,2;0;4175,6;11047,8;31/03/2020;C
2836;4.1.02.01.0000;OUTRAS RECEITAS OPERACIONAIS;6872,2;0;4175,6;11047,8;31/03/2020;C
3140;4.1.02.01.0600;CARTAO BILHETAGEM;6872,2;0;4169,55;11041,75;31/03/2020;C
2879;4.1.02.01.0300;RECEITAS DIVERSAS;0;0;6,05;6,05;31/03/2020;C
19;1.0.00.00.0000;ATIVO;3646565,76;3507544,79;3057759,39;4096351,16;30/04/2020;D
27;1.1.00.00.0000;CIRCULANTE;531650,62;2351988,41;2661214,44;222424,59;30/04/2020;D
35;1.1.01.00.0000;DISPONIVEL;433,26;2065381,14;2062929,09;2885,31;30/04/2020;D
43;1.1.01.01.0000;CAIXA;377,6;1939,69;1858,84;458,45;30/04/2020;D
50;1.1.01.01.0100;CAIXA;377,6;1939,69;1858,84;458,45;30/04/2020;D
60;1.1.01.02.0000;BANCOS CONTA MOVIMENTO;55,66;2063441,45;2061070,25;2426,86;30/04/2020;D
78;1.1.01.02.0400;BANCO BANRISUL S/A - CONTA RECEBEDOR;17,85;605763,85;603679,96;2101,74;30/04/2020;D
6520;1.1.01.02.0600;CARUANA - CONTA CORRENTE;1,01;727794,5;727793,39;2,12;30/04/2020;D
6505;1.1.01.02.0500;CARUANA;36,8;729883,1;729596,9;323;30/04/2020;D
132;1.1.02.00.0000;CREDITOS;531217,36;286607,27;598285,35;219539,28;30/04/2020;D
140;1.1.02.01.0000;ESTOQUE;30286,59;3457,65;0;33744,24;30/04/2020;D
159;1.1.02.01.0001;SUPRIMENTOS DE BILHETAGEM;30286,59;3457,65;0;33744,24;30/04/2020;D
175;1.1.02.02.0000;CLIENTES;467305,15;215604,7;543272,21;139637,64;30/04/2020;D
183;1.1.02.02.0400;FUNDACAO UNIVERSIDADE DO RIO GRANDE;67740,29;0;67740,29;0;30/04/2020;
6564;1.1.02.02.0003;NOIVA DO MAR SERV MOBILIDADE LTDA -;279885,73;20534,43;279885,73;20534,43;30/04/2020;D
4286;1.1.02.02.0500;POS - BAR DO JAPA;1359,13;0;0;1359,13;30/04/2020;D
190;1.1.02.02.0100;PREFEITURA MUNICIPAL DO RIO GRANDE;110642,92;192155,52;187969,11;114829,33;30/04/2020;D
6572;1.1.02.02.0004;TRANSPESSOAL TRANSPORTES LTDA;7677,08;2914,75;7677,08;2914,75;30/04/2020;D
213;1.1.02.03.0000;OUTROS CREDITOS;33625,62;67544,92;55013,14;46157,4;30/04/2020;D
360;1.1.02.03.0300;ADIANTAMENTO INSUFICIENCIA DE SALDO;133,72;398,55;0;264,83;30/04/2020;D
6530;1.1.02.03.0002;ADIANTAMENTO SBE - TRANSPESSOAL;12500,74;61623,94;52540,62;3417,42;30/04/2020;C
220;1.1.02.03.0100;ADIANTAMENTOS A FORNECEDORES;24297,92;395;0;24692,92;30/04/2020;D
248;1.1.02.03.1100;COFINS ANTECIPADA;0;2032,21;2032,21;0;30/04/2020;
280;1.1.02.03.1700;CS.L.L. - RET. DE ORGÇOS PUBLICOS;4105,86;677,4;0;4783,26;30/04/2020;D
6459;1.1.02.03.3003;DIFERENCA DE MALOTE VENDAS POS;54,95;0;0;54,95;30/04/2020;C
370;1.1.02.03.1300;I.R.P.J. - RET. DE ORGÇOS PUBLICOS;9854,05;1625,77;0;11479,82;30/04/2020;D
353;1.1.02.03.0400;IMPOSTO DE RENDA A RECUPERAR;8057,2;351,74;0;8408,94;30/04/2020;D
310;1.1.02.03.1200;PIS ANTECIPADO;0;440,31;440,31;0;30/04/2020;
426;1.2.00.00.0000;REALIZAVEL A LONGO PRAZO;2209713,39;1155556,38;388808,24;2976461,53;30/04/2020;D
434;1.2.01.00.0000;REALIZAVEL A LONGO PRAZO;2209713,39;1155556,38;388808,24;2976461,53;30/04/2020;D
442;1.2.01.01.0000;CREDITOS COM PESSOAS LIGADAS;2059713,39;1155556,38;388808,24;2826461,53;30/04/2020;D
6432;1.2.01.01.0001;NOIVA DO MAR SERVICOS DE MOBILIDADE;2059713,39;1155556,38;388808,24;2826461,53;30/04/2020;D
7072;1.2.01.02.0000;OUTROS CREDITOS - LP;150000;0;0;150000;30/04/2020;D
7102;1.2.01.02.0003;EURICO DE SA CAVALCANTE JUNIOR;50000;0;0;50000;30/04/2020;D
7099;1.2.01.02.0002;MURILO PEREIRA CAVALCANTI;50000;0;0;50000;30/04/2020;D
7080;1.2.01.02.0001;VIPAR PARTICIPACOES SOCIETARIAS E SE;50000;0;0;50000;30/04/2020;D
469;1.3.00.00.0000;PEMANENTE;905201,75;0;7736,71;897465,04;30/04/2020;D
558;1.3.02.00.0000;IMOBILIZADO;905201,75;0;7736,71;897465,04;30/04/2020;D
566;1.3.02.01.0000;IMOBILIZADO;928405,1;0;0;928405,1;30/04/2020;D
590;1.3.02.01.0200;COMPUTADOR;19464,62;0;0;19464,62;30/04/2020;D
670;1.3.02.01.1000;EQUIPAMENTOS DE BILHETAGEM ELETRONIC;908940,48;0;0;908940,48;30/04/2020;D
744;1.3.02.02.0000;DEPRECIACOES;23203,35;0;7736,71;30940,06;30/04/2020;C
795;1.3.02.02.0500;DEPREC. ACUM. EQUIP BILHETAGEM ELETR;22716,75;0;7574,51;30291,26;30/04/2020;C
3298;1.3.02.02.1400;DEPREC. ACUM. S/EQUIP PROC DADOS;486,6;0;162,2;648,8;30/04/2020;C
906;2.0.00.00.0000;PASSIVO;3845838,56;667096,78;1164608,11;4343349,89;30/04/2020;C
914;2.1.00.00.0000;CIRCULANTE;3285840,47;667096,78;1164608,11;3783351,8;30/04/2020;C
922;2.1.01.00.0000;DEBITOS DE FUNCIONAMENTO;3285840,47;667096,78;1164608,11;3783351,8;30/04/2020;C
949;2.1.01.01.0000;FORNECEDORES;92247,14;21592,1;36253,16;106908,2;30/04/2020;C
6688;2.1.01.01.0013;BAM COMERCIO E SERVICOS LTDA;490,18;0;0;490,18;30/04/2020;C
3417;2.1.01.01.3100;BRINKS SEGURANCA E TRANSPORTE DE VAL;3826,59;0;0;3826,59;30/04/2020;C
4979;2.1.01.01.9918;CARDNET SUL TECNOLOGIA EM CARTOES LT;5430,04;1422,9;0;4007,14;30/04/2020;C
7056;2.1.01.01.0043;CARINE APARECIDA BONFIM MUNHOZ SAMOI;0;75;75;0;30/04/2020;
6610;2.1.01.01.0010;CESAR BRUM FERREIRA;1462,5;1462,5;0;0;30/04/2020;
6548;2.1.01.01.9995;CIA. ESTADUAL DE ENERGIA ELETRICA;2554,82;2554,82;1982,65;1982,65;30/04/2020;C
3468;2.1.01.01.3400;COMERCIAL OTM LTDA.;0;224,13;224,13;0;30/04/2020;
6599;2.1.01.01.9998;COMERCIAL SAO JOAO DE UTILIDADES DOM;49,9;49,9;0;0;30/04/2020;
4065;2.1.01.01.8100;E. V. BARROS;0;0;186,64;186,64;30/04/2020;C
6629;2.1.01.01.0011;FEMAPE COMERCIAL LTDA;635;635;0;0;30/04/2020;
6785;2.1.01.01.0019;GILDA MARIA MARQUES SEQUEIRA 7427534;562,5;0;0;562,5;30/04/2020;C
6602;2.1.01.01.9999;GREEN CARD S/A REFEICOES COMERCIO E;6229,98;5355;5005;5879,98;30/04/2020;C
7030;2.1.01.01.0041;MARATA - QUIMICA LTDA.;589,2;294,6;0;294,6;30/04/2020;C
5118;2.1.01.01.9927;MOACIR DE AVILCA GONCALVES;0;0;116,11;116,11;30/04/2020;C
6734;2.1.01.01.0016;OSVALDO FARIAS DE SOUZA E CIA LTDA;0;0;100;100;30/04/2020;C
3204;2.1.01.01.1800;PAULO ROGERIO SOARES GARCIA;574;574;0;0;30/04/2020;
3263;2.1.01.01.2200;PRODATA MOBILITY BRASIL S.A.;2635,43;0;0;2635,43;30/04/2020;C
6823;2.1.01.01.0022;R. TREVISAN FILHO;0;0;1290;1290;30/04/2020;C
7048;2.1.01.01.0042;RODRIGO PACHECO DE AGUIAR 0130197602;0;800;800;0;30/04/2020;
5230;2.1.01.01.9934;RODRIGUES E CONCEICAO LTDA;0;15,9;15,9;0;30/04/2020;
6718;2.1.01.01.0015;ROSANO TECNHOLOGY INDUSTRIA, COMERCI;145,86;0;0;145,86;30/04/2020;C
3506;2.1.01.01.3700;TELE-RIG TELECOMUNICACOES LTDA.;336,61;336,61;0;0;30/04/2020;
6490;2.1.01.01.9993;TRANSDATA INDUSTRIA E SERVICOS DE AU;52933,57;4219,9;23575,82;72289,49;30/04/2020;C
5975;2.1.01.01.9958;TRANSPORTADORA FONSECA JUNIOR LTDA E;75;0;0;75;30/04/2020;C
4308;2.1.01.01.9800;UNIAO DE CLINICAS RIO GRANDE LTDA;2244,66;2244,66;1906,03;1906,03;30/04/2020;C
4260;2.1.01.01.9600;VETORIAL NET INF E SERV DE COMUNICAC;6829;429,9;429,9;6829;30/04/2020;C
6475;2.1.01.01.9991;VIAPRINTER INFORMATICA LTDA;351,3;562,1;210,8;0;30/04/2020;
4250;2.1.01.01.9500;VIAVETORIAL INTERNET LTDA.;1185;303;303;1185;30/04/2020;C
3212;2.1.01.01.1900;WMS SUPERMERCADOS DO BRASIL S/A;0;32,18;32,18;0;30/04/2020;
6513;2.1.01.01.9994;YC YOUR COMPANY COMERCIO E APOIO ADM;3106;0;0;3106;30/04/2020;C
1066;2.1.01.03.0000;OBRIGACOES C/PESSOAL/SOCIAL/TRIBUTAR;162864,75;54169,08;51595,11;160290,78;30/04/2020;C
1074;2.1.01.03.0100;COFINS A RECOLHER;24288,03;2032,21;2908,2;25164,02;30/04/2020;C
3450;2.1.01.03.2800;CSL/COFINS/PIS A RECOLHER  LEI 10833;93;93;0;0;30/04/2020;
1104;2.1.01.03.0300;ENCARGOS S/PROVISAO 13. SALARIO;2798,75;0;899,88;3698,63;30/04/2020;C
1112;2.1.01.03.0400;ENCARGOS S/PROVISAO DE FERIAS;12595,25;2879,59;0;9715,66;30/04/2020;C
1120;2.1.01.03.0500;FGTS A RECOLHER;4508,97;1480,03;2389,7;5418,64;30/04/2020;C
4960;2.1.01.03.3000;I.R.F S/ALUGUEIS;87,32;87,32;0;0;30/04/2020;
1147;2.1.01.03.0700;INSS A RECOLHER;16127,15;48,62;10677,63;26756,16;30/04/2020;C
1163;2.1.01.03.1000;IRF S/COMISSOES;4442,62;0;351,74;4794,36;30/04/2020;C
1170;2.1.01.03.2400;IRF S/REND TRAB S/VINCULO EMPREGATIC;79,16;0;0;79,16;30/04/2020;C
1180;2.1.01.03.0800;IRF S/REND TRABALHO ASSALARIADO;1019,83;0;1305,32;2325,15;30/04/2020;C
1198;2.1.01.03.1100;IRF S/SERV. PREST. PJ OU S/C;40,13;40,13;0;0;30/04/2020;
1200;2.1.01.03.1200;ISSQN A RECOLHER;13004,88;113,62;1471,92;14363,18;30/04/2020;C
1210;2.1.01.03.1400;PIS A RECOLHER;5273,61;440,31;631,38;5464,68;30/04/2020;C
1228;2.1.01.03.1600;PROVISAO P/ 13. SALARIO;8042,4;0;2585,87;10628,27;30/04/2020;C
1244;2.1.01.03.1900;PROVISAO P/FERIAS;36720,85;9670,3;1274,99;28325,54;30/04/2020;C
1260;2.1.01.03.2300;QUITACåES A PAGAR;13693,52;13693,52;0;0;30/04/2020;
1279;2.1.01.03.2000;SALARIOS A PAGAR;20049,28;23590,43;27098,48;23557,33;30/04/2020;C
1295;2.1.01.04.0000;FINANCIAMENTOS;183365,84;27583,74;3049,61;158831,71;30/04/2020;C
6726;2.1.01.04.0001;CARUANA S/A - CONTRATO 8126;183365,84;27583,74;3049,61;158831,71;30/04/2020;C
1325;2.1.01.05.0000;SBE;2847362,74;563751,86;1073710,23;3357321,11;30/04/2020;C
1350;2.1.01.05.0100;ADIANT. CLIENTES - VT WEB;81398,83;212,1;12307,14;93493,87;30/04/2020;C
1333;2.1.01.05.0600;ADIANT. DE CLIENTES;80;0;0;80;30/04/2020;C
1368;2.1.01.05.0200;COMUM - POS;2433,19;48019,25;171068,1;125482,04;30/04/2020;C
1376;2.1.01.05.0300;ESCOLAR - POS;480814,08;8862,91;370;472321,17;30/04/2020;C
1384;2.1.01.05.0400;VALE TRANSPORTE - POS;2282636,64;506657,6;889964,99;2665944,03;30/04/2020;C
1392;2.2.00.00.0000;EXIGIVEL A LONGO PRAZO;536365,63;0;0;536365,63;30/04/2020;C
1406;2.2.01.00.0000;EXIGIVEL A LONGO PRAZO;536365,63;0;0;536365,63;30/04/2020;C
6769;2.2.01.02.0000;FINANCIAMENTO - LP;536365,63;0;0;536365,63;30/04/2020;C
6777;2.2.01.02.0001;CARUANA - CONTRATO 8126 - LP;536365,63;0;0;536365,63;30/04/2020;C
1430;2.3.00.00.0000;PATRIMONIO LIQUIDO;23632,46;0;0;23632,46;30/04/2020;C
1449;2.3.01.00.0000;CAPITAL SOCIAL;150000;0;0;150000;30/04/2020;C
1457;2.3.01.01.0000;CAPITAL SUBSCRITO;150000;0;0;150000;30/04/2020;C
1465;2.3.01.01.0001;CAPITAL SOCIAL;150000;0;0;150000;30/04/2020;C
1510;2.3.03.00.0000;LUCROS OU PREJUIZOS ACUMULADOS;126367,54;0;0;126367,54;30/04/2020;D
3166;2.3.03.01.0000;LUCROS OU PREJUIZOS ACUMULADOS;126367,54;0;0;126367,54;30/04/2020;D
1546;2.3.03.01.0002;PREJUIZOS ACUMULADOS;126367,54;0;0;126367,54;30/04/2020;D
1554;3.0.00.00.0000;DESPESAS;547417,16;88421,57;7305,71;628533,02;30/04/2020;D
1562;3.1.00.00.0000;DESPESAS OPERACIONAIS;547417,16;88421,57;7305,71;628533,02;30/04/2020;D
1570;3.1.01.00.0000;CUSTOS DOS SERVICOS;94139,71;7574,51;3457,65;98256,57;30/04/2020;D
1589;3.1.01.01.0000;CUSTOS DE BILHETAGEM;94139,71;7574,51;3457,65;98256,57;30/04/2020;D
2437;3.1.01.01.1700;COMISSÇO S/VENDAS B E;4986,42;0;0;4986,42;30/04/2020;D
1724;3.1.01.01.1400;CUSTO DE IMPLANTACAO BILHETAGEM ELET;585;0;0;585;30/04/2020;D
6696;3.1.01.01.1200;DEPREC. EQUIP BILHETAGEM ELETRONICA;22716,75;7574,51;0;30291,26;30/04/2020;D
1600;3.1.01.01.0100;PROCESSAMENTO DE DADOS;11627,77;0;0;11627,77;30/04/2020;D
1619;3.1.01.01.0200;SUPRIMENTO DE BILHETAGEM;54223,77;0;3457,65;50766,12;30/04/2020;D
1740;3.1.05.00.0000;DESPESAS GERAIS;453277,45;80847,06;3848,06;530276,45;30/04/2020;D
1759;3.1.05.01.0000;DESPESAS COM IMPOSTOS;1661,93;365,68;0;2027,61;30/04/2020;D
1767;3.1.05.01.0100;ALVARA;350;0;0;350;30/04/2020;D
1775;3.1.05.01.1300;COFINS S/OUTRAS RECEITAS;839,63;111,48;0;951,11;30/04/2020;D
1872;3.1.05.01.0900;OUTROS IMPOSTOS E TAXAS;290;230;0;520;30/04/2020;D
1856;3.1.05.01.1400;PIS S/OUTRAS RECEITAS;182,3;24,2;0;206,5;30/04/2020;D
1880;3.1.05.02.0000;SERVICOS DE TERCEIROS;135381,15;29097,4;706,88;163771,67;30/04/2020;D
1899;3.1.05.02.0100;ANUNCIOS E PUBLICIDADE;10562;800;0;11362;30/04/2020;D
3425;3.1.05.02.1500;CARRO FORTE;195,04;0;0;195,04;30/04/2020;D
1929;3.1.05.02.1300;CONEXOES E COMUNICACOES;30929,66;832,9;0;31762,56;30/04/2020;D
5312;3.1.05.02.1900;CONSULTORIA;2000;0;0;2000;30/04/2020;D
1910;3.1.05.02.0300;CONVENIO MEDICO;2978,9;1906,03;706,88;4178,05;30/04/2020;D
1945;3.1.05.02.0500;ENERGIA ELETRICA;8667,5;1982,65;0;10650,15;30/04/2020;D
1988;3.1.05.02.0900;LOCACOES;748,05;0;0;748,05;30/04/2020;D
7374;3.1.05.02.2002;PINS CITTAMOBI;2590;0;0;2590;30/04/2020;D
6866;3.1.05.02.0001;TRANSDATA - PROCESSAMENTO DE DADOS;76710;23575,82;0;100285,82;30/04/2020;D
2010;3.1.05.03.0000;DESPESAS FINANCEIRAS;20686,05;8241,31;248,59;28678,77;30/04/2020;D
2046;3.1.05.03.0300;DESPESAS BANCARIAS;15210,55;5028,26;0;20238,81;30/04/2020;D
2070;3.1.05.03.0900;JUROS E V.M. S/EMPREST. CAP. GIRO;5475,5;3049,61;247,48;8277,63;30/04/2020;D
2089;3.1.05.03.0600;JUROS PASSIVOS;0;163,44;1,11;162,33;30/04/2020;D
2127;3.1.05.04.0000;DESPESAS ADMINISTRATIVAS;295548,32;43142,67;2892,59;335798,4;30/04/2020;D
2143;3.1.05.04.0100;13. SALARIO;9588;2585,87;0;12173,87;30/04/2020;D
2160;3.1.05.04.0400;ALUGUEIS;18153,84;3471,24;0;21625,08;30/04/2020;D
2194;3.1.05.04.0700;BENS DE PEQUENO VALOR;1905;0;0;1905;30/04/2020;D
6840;3.1.05.04.5904;COMISSÇO S/VENDAS BUSPAY;28883,37;0;0;28883,37;30/04/2020;D
2224;3.1.05.04.1000;COPA E COZINHA;1003,75;32,18;0;1035,93;30/04/2020;D
2267;3.1.05.04.1300;DEPRECIACAO S/EQUIP. PROCES. DADOS;486,6;162,2;0;648,8;30/04/2020;D
2305;3.1.05.04.4300;DESPESA DE CONSERVACAO;913,24;1476,64;0;2389,88;30/04/2020;D
3395;3.1.05.04.4900;DESPESAS C/ COMEMORACOES;91,6;0;0;91,6;30/04/2020;D
2313;3.1.05.04.2200;DESPESAS COM CORREIO;852,45;365,66;0;1218,11;30/04/2020;D
3130;3.1.05.04.4600;DESPESAS COM GRAFICA;1140,65;0;0;1140,65;30/04/2020;D
2380;3.1.05.04.2600;FERIAS;15942,28;1274,99;0;17217,27;30/04/2020;D
2399;3.1.05.04.2700;FGTS;12459,65;2596,57;671,63;14384,59;30/04/2020;D
3300;3.1.05.04.4700;FRETES E CARRETOS;42,17;0;0;42,17;30/04/2020;D
2429;3.1.05.04.4400;LANCHES E REFEICOES;964,65;0;0;964,65;30/04/2020;D
5860;3.1.05.04.5905;LIMPEZA E HIGIENE;1801,4;356,14;0;2157,54;30/04/2020;D
4413;3.1.05.04.5900;LOCACAO DE EQUIPAMENTOS;351,3;210,8;0;562,1;30/04/2020;D
2453;3.1.05.04.3200;MANUTENCAO DE EQUIPAMENTO ADMINISTRA;1109,83;0;0;1109,83;30/04/2020;D
3778;3.1.05.04.5100;MATERIAIS P/ PROCESSAMENTO DE DADOS;2203;0;0;2203;30/04/2020;D
2460;3.1.05.04.3300;MATERIAL DE EXPEDIENTE;2635,38;0;0;2635,38;30/04/2020;D
3336;3.1.05.04.4800;MATERIAL DE SEGURANCA;273;75;0;348;30/04/2020;D
2496;3.1.05.04.3600;OUTRAS DESPESAS;241,82;0;0;241,82;30/04/2020;D
2470;3.1.05.04.3400;PAT PROGRAMA DE ALIM TRABALHADOR;17657,83;5005;13;22649,83;30/04/2020;D
2500;3.1.05.04.3700;PREVIDENCIA SOCIAL;38106,85;8374,15;2165,99;44315,01;30/04/2020;D
2526;3.1.05.04.4000;QUITACOES;1722,24;0;0;1722,24;30/04/2020;D
2488;3.1.05.04.3500;SALARIOS;129896,07;16981,01;0;146877,08;30/04/2020;D
2150;3.1.05.04.0300;SEGURO ACIDENTE DO TRABALHO;764,84;175,22;41,97;898,09;30/04/2020;D
2445;3.1.05.04.3100;VIAGENS E ESTADIAS;6357,51;0;0;6357,51;30/04/2020;D
2607;4.0.00.00.0000;RECEITAS;348144,36;4875,82;38265,75;381534,29;30/04/2020;C
2615;4.1.00.00.0000;RECEITA OPERACIONAL BRUTA;348144,36;4875,82;38265,75;381534,29;30/04/2020;C
2623;4.1.01.00.0000;RECEITA OPERACIONAL LIQUIDA;337096,56;4875,82;36798,9;369019,64;30/04/2020;C
2630;4.1.01.01.0000;RECEITA DE PRESTACAO DE SERVICOS;388583,83;0;36798,9;425382,73;30/04/2020;C
2860;4.1.01.01.0001;COMISSÇO BILHETAGEM ELETRONICA;333919,38;0;23449,18;357368,56;30/04/2020;C
2887;4.1.01.01.0002;TARIFA PROCESSAMENTO WEB;54664,45;0;13349,72;68014,17;30/04/2020;C
2747;4.1.01.02.0000;(-) DEDUCAO DE RECEITA DA PREST. SER;51487,27;4875,82;0;56363,09;30/04/2020;D
2755;4.1.01.02.0400;COFINS;29532,38;2796,72;0;32329,1;30/04/2020;D
2780;4.1.01.02.0300;I.S.S.Q.N.;15543,27;1471,92;0;17015,19;30/04/2020;D
2798;4.1.01.02.0500;PIS S/FATURAMENTO;6411,62;607,18;0;7018,8;30/04/2020;D
2810;4.1.02.00.0000;OUTRAS RECEITAS OPERACIONAIS;11047,8;0;1466,85;12514,65;30/04/2020;C
2836;4.1.02.01.0000;OUTRAS RECEITAS OPERACIONAIS;11047,8;0;1466,85;12514,65;30/04/2020;C
3140;4.1.02.01.0600;CARTAO BILHETAGEM;11041,75;0;1466,85;12508,6;30/04/2020;C
2879;4.1.02.01.0300;RECEITAS DIVERSAS;6,05;0;0;6,05;30/04/2020;C
19;1.0.00.00.0000;ATIVO;4096351,16;3341224,21;2942253,06;4495322,31;31/05/2020;D
27;1.1.00.00.0000;CIRCULANTE;222424,59;2419811,52;2450946,93;191289,18;31/05/2020;D
35;1.1.01.00.0000;DISPONIVEL;2885,31;2053454,39;2052430,12;3909,58;31/05/2020;D
43;1.1.01.01.0000;CAIXA;458,45;2978,31;2305,31;1131,45;31/05/2020;D
50;1.1.01.01.0100;CAIXA;458,45;2978,31;2305,31;1131,45;31/05/2020;D
60;1.1.01.02.0000;BANCOS CONTA MOVIMENTO;2426,86;2050476,08;2050124,81;2778,13;31/05/2020;D
78;1.1.01.02.0400;BANCO BANRISUL S/A - CONTA RECEBEDOR;2101,74;703363;702830,3;2634,44;31/05/2020;D
6520;1.1.01.02.0600;CARUANA - CONTA CORRENTE;2,12;678326,5;678328,46;0,16;31/05/2020;D
6505;1.1.01.02.0500;CARUANA;323;668786,58;668966,05;143,53;31/05/2020;D
